id,variavel,unidade,classificacoes_id,localidade_id,localidade_nivel_id,localidade_nivel_nome,localidade_nome,periodo,c56727-Índice de receita nominal das atividades turísticas,c56728-Índice de volume das atividades turísticas
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201405,60.02536,98.45122
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201406,64.73571,101.10522
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201407,60.60392,104.39830
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201408,65.31253,101.52467
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201409,69.49104,101.01527
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201410,66.21674,98.52863
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201411,67.48315,100.80182
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201412,67.63476,98.24813
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201501,66.03572,93.44164
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201502,64.89964,92.49819
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201503,61.68569,93.28878
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201504,65.50274,97.84317
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201505,65.36457,98.91599
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201506,65.42535,91.17736
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201507,68.00045,95.31933
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201508,68.93992,102.68622
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201509,68.12747,97.56734
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201510,67.95264,98.77168
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201511,65.72277,96.48419
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201512,65.68160,93.03153
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201601,64.59240,94.90342
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201602,65.71885,97.29732
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201603,64.03449,93.51783
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201604,64.49807,94.35264
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201605,64.97376,93.07739
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201606,63.81013,93.16599
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201607,60.48763,90.18813
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201608,62.42867,91.25736
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201609,61.86956,93.06996
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201610,61.72719,90.83689
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201611,61.54639,91.42502
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201612,53.39444,81.50612
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201701,67.52143,95.74305
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201702,72.95661,95.37426
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201703,70.69481,94.85260
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201704,71.26568,92.60031
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201705,71.60833,93.53939
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201706,71.71102,94.50167
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201707,71.09694,97.65144
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201708,68.59803,91.36562
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201709,69.74655,90.03134
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201710,70.35231,88.28724
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201711,69.71635,88.87359
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201712,69.96836,90.93956
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201801,72.21576,91.85247
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201802,72.95775,90.98204
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201803,73.46730,94.77099
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201804,75.82128,96.44753
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201805,75.99829,95.09037
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201806,74.46308,93.93481
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201807,83.43506,102.69307
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201808,90.88955,110.62776
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201809,83.31123,101.67555
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201810,83.18415,101.84506
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201811,84.07006,103.58249
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201812,83.35453,103.37456
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201901,82.31908,100.69532
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201902,82.80128,102.92074
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201903,84.19138,104.11645
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201904,83.94010,101.36155
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201905,87.54937,106.35384
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201906,87.61483,104.15658
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201907,85.77730,104.76241
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201908,85.90078,103.75636
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201909,85.06042,103.57179
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201910,82.62038,103.39919
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201911,86.02775,104.66809
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,201912,87.43552,104.10535
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202001,86.40115,104.41733
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202002,90.76720,104.45152
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202003,60.40077,71.28445
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202004,35.01548,38.24530
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202005,32.59564,32.57036
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202006,35.20129,39.52971
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202007,19.10576,28.18208
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202008,43.18511,51.80366
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202009,47.94902,59.85856
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202010,54.55955,65.27858
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202011,59.75880,69.82913
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202012,57.32647,68.63639
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202101,53.02894,69.19028
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202102,59.16204,66.35663
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202103,43.51427,48.67264
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202104,48.04014,50.16921
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202105,54.16735,60.69321
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202106,60.62810,75.63648
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202107,57.35805,74.58047
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202108,69.91704,82.37837
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202109,77.85093,83.52855
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202110,84.18343,87.76306
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202111,89.10535,92.64193
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202112,80.75050,86.76904
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202201,75.97764,86.48343
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202202,87.52061,90.82879
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202203,92.88867,95.93806
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202204,97.05523,99.77590
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202205,104.91374,102.52640
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202206,105.30557,103.29346
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202207,107.16851,106.65446
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202208,107.99271,104.02123
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202209,103.36014,101.89785
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202210,106.28618,102.17763
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202211,106.61812,102.32166
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202212,105.10801,104.86004
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202301,115.42863,111.13708
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202302,103.54854,102.03454
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202303,102.73638,102.19332
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202304,104.73025,99.32153
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202305,102.54371,99.35148
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202306,101.66570,93.63545
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202307,103.26949,98.95422
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202308,102.99087,96.67162
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202309,103.03697,95.09822
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202310,103.75719,91.09503
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202311,104.47631,83.57620
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202312,108.27259,92.12171
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202401,121.06699,103.95176
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202402,111.34038,98.20685
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202403,111.01673,94.36051
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202404,111.54985,101.51647
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202405,112.53702,100.54705
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202406,115.43455,105.39274
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202407,118.22760,103.09562
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202408,118.57234,102.81836
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,23,N3,Unidade da Federação,Ceará,202409,121.79510,104.69648
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201101,52.60437,102.23321
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201102,55.49523,100.19672
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201103,58.74615,97.07072
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201104,57.89977,92.26538
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201105,56.99460,87.88549
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201106,59.96196,94.23711
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201107,59.16715,92.67880
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201108,60.04633,88.96236
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201109,61.06088,89.05278
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201110,61.39483,86.89503
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201111,61.39045,85.95138
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201112,60.75124,88.82073
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201201,58.28479,85.68392
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201202,64.76659,86.06738
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201203,61.50908,89.34967
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201204,65.26752,90.46731
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201205,66.04096,90.37486
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201206,65.12148,90.96518
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201207,64.61574,86.56911
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201208,62.80985,83.53572
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201209,64.33119,87.69208
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201210,68.20418,96.60200
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201211,69.38021,92.77072
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201212,70.66290,93.35512
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201301,64.39014,82.25198
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201302,70.34418,90.07225
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201303,72.34507,95.35185
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201304,70.46123,97.83973
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201305,73.82103,99.19221
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201306,73.86046,98.44628
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201307,77.33380,105.70963
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201308,78.92189,109.27864
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201309,80.22951,109.05261
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201310,79.74162,109.48188
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201311,82.72356,108.63289
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201312,76.85087,99.40704
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201401,78.66231,106.34738
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201402,80.46310,113.77853
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201403,83.97199,109.97785
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201404,85.87465,113.07527
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201405,88.02636,119.53622
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201406,91.29435,119.78982
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201407,70.90826,99.79119
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201408,78.72415,101.39886
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201409,84.11837,104.32617
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201410,79.64887,100.05699
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201411,82.18340,102.57123
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201412,86.18886,105.34062
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201501,85.28556,102.34352
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201502,79.86634,95.87534
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201503,81.50901,104.49948
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201504,84.88981,107.36450
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201505,82.49418,103.62067
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201506,82.59556,102.22416
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201507,81.77261,100.26853
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201508,86.17636,111.65286
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201509,82.43985,104.46998
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201510,85.28727,107.98708
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201511,83.12468,107.76644
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201512,84.25977,105.19591
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201601,85.89462,108.81155
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201602,88.94625,106.82333
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201603,79.98367,102.18586
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201604,79.12892,100.72818
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201605,80.81650,99.96225
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201606,80.78608,106.27978
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201607,83.63003,107.31767
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201608,80.37576,105.13388
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201609,81.05503,108.12052
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201610,90.95670,115.35881
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201611,86.55685,114.64983
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201612,86.94582,113.84980
7168,PMS - Número-índice com ajuste sazonal (2022=100),Número-índice,11046,24,N3,Unidade da Federação,Rio Grande do Norte,201701,89.49962,119.54371
