id,variavel,unidade,classificacoes_id,localidade_id,localidade_nivel_id,localidade_nivel_nome,localidade_nome,periodo,c56727-Índice de receita nominal das atividades turísticas,c56728-Índice de volume das atividades turísticas
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201310,55.88493,80.91655
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201311,55.04835,77.62293
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201312,64.32932,82.01244
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201401,55.39134,77.42460
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201402,52.81423,84.44702
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201403,53.36404,75.24253
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201404,57.44427,80.39065
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201405,58.09150,87.46791
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201406,51.33975,75.06806
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201407,65.23231,101.68186
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201408,67.32365,98.39531
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201409,66.85830,91.10668
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201410,65.16119,88.33450
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201411,64.46908,87.58593
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201412,69.73297,84.46600
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201501,63.63953,79.36046
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201502,51.95095,70.09224
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201503,55.35269,77.68504
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201504,55.71103,72.35327
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201505,56.83358,82.52146
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201506,55.78835,73.75932
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201507,62.68039,77.01264
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201508,59.35769,90.49249
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201509,55.86869,80.00177
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201510,62.56528,89.92196
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201511,59.08252,88.68915
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201512,66.37090,80.53067
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201601,60.68492,77.34465
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201602,51.60080,69.82374
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201603,53.49613,74.89092
